,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x,team_strength_rank,opponent_strength_rank,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence
551,377,Diogo Dalot Teixeira,52,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
426,294,Diogo Teixeira da Silva,79,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
483,332,Dion Pereira,44,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
791,538,Divin Mubama,41,FWD,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
682,714,Divock Origi,50,FWD,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
759,517,Djed Spence,40,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
352,246,Dominic Calvert-Lewin,58,FWD,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
509,839,Dominic Dos Santos Martins,45,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
118,811,Dominic Sadi,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
103,85,Dominic Solanke,73,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
441,309,Dominik Szoboszlai,71,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
571,400,Donny van de Beek,47,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
48,43,Douglas Luiz Soares de Paulo,54,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
731,827,Dovydas Sasnauskas,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
362,259,Dwight McNeil,54,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
319,226,Eberechi Eze,61,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
295,680,Eddie Beach,40,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
11,13,Eddie Nketiah,50,FWD,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
522,352,Ederson Santana de Moraes,55,GKP,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
798,642,Edson Álvarez Velázquez,50,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
465,314,Elijah Adebayo,48,FWD,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
381,761,Elijah Campbell,40,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
122,91,Ellery Balcombe,39,GKP,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
591,403,Elliot Anderson,42,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
488,337,Elliot Thorpe,45,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
367,264,Ellis Simms,45,FWD,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
740,497,Emerson Leite de Souza Junior,43,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
785,532,Emerson Palmieri dos Santos,44,DEF,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
605,417,Emil Krafth,44,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
19,22,Emile Smith Rowe,53,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
40,35,Emiliano Buendía Stati,57,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
92,74,Emiliano Marcondes,43,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
54,49,Emiliano Martínez Romero,53,GKP,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
646,443,Emmanuel Dennis,48,FWD,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
117,804,Enes Ünal,50,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
210,156,Enock Agyei,42,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
839,698,Enso González,50,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
269,199,Enzo Fernández,48,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
549,375,Eric Bailly,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
739,496,Eric Dier,42,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
525,355,Erling Haaland,142,FWD,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
256,185,Ethan Ampadu,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
155,684,Ethan Brierley,45,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
652,449,Ethan Horvath,43,GKP,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
35,772,Ethan Nwaneri,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
143,112,Ethan Pinnock,45,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
588,850,Ethan Wheatley,45,FWD,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
173,132,Evan Ferguson,57,FWD,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
53,48,Ezri Konsa Ngoyo,45,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
460,813,Fabian Mrozek,40,GKP,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
615,427,Fabian Schär,56,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
428,296,Fabio Henrique Tavares,50,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
167,125,Facundo Buonanotte,47,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
565,394,Facundo Pellistri Rebollo,42,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
648,445,Felipe Augusto de Almeida Monteiro,44,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
717,653,Femi Seriki,39,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
69,670,Filip Marschall,40,GKP,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
79,854,Finley Munroe,40,DEF,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
852,840,Fletcher Holman,45,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
784,531,Flynn Downes,50,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
417,707,Fodé Ballo-Touré,45,DEF,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
0,1,Folarin Balogun,44,FWD,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
813,549,Francisco Jorge Tomás Oliveira,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
347,821,Franco Umeh-Chibueze,45,FWD,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
142,111,Frank Onyeka,49,MID,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
741,498,Fraser Forster,38,GKP,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
480,329,Fred Onyedinma,50,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
554,381,Frederico Rodrigues de Paula Santos,50,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
3,4,Fábio Ferreira Vieira,54,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
816,552,Fábio Silva,52,FWD,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
6,8,Gabriel Fernando de Jesus,77,FWD,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
10,12,Gabriel Martinelli Silva,76,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
481,330,Gabriel Osho,44,DEF,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
281,215,Gabriel Słonina,40,GKP,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
4,5,Gabriel dos Santos Magalhães,54,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
606,418,Garang Kuol,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
89,71,Gavin Kilkenny,43,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
695,473,George Baldock,38,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
807,829,George Earthy,45,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
674,636,George Shelvey,39,GKP,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
793,541,Gianluca Scamacca,60,FWD,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
746,503,Giovani Lo Celso,48,MID,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
686,801,Giovanni Reyna,47,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
641,438,Giulian Biancone,39,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
485,334,Glen Rea,44,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
676,679,Gonzalo Montiel,44,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
817,554,Gonçalo Manuel Ganchinho Guedes,54,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
24,30,Granit Xhaka,60,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
762,520,Guglielmo Vicario,53,GKP,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
721,663,Gustavo Hamer,49,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
664,462,Gustavo Henrique Furtado Scarpa,45,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
585,833,Habeeb Ogunneye,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
284,218,Hakim Ziyech,54,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
131,100,Halil Dervişoğlu,45,FWD,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
105,87,Hamed Traorè,47,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
250,694,Han-Noah Massengo,49,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
248,674,Hannes Delcroix,40,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
556,383,Hannibal Mejbri,43,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
592,404,Harrison Ashby,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
400,282,Harrison Reed,44,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
587,846,Harry Amass,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
638,435,Harry Arter,43,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
743,500,Harry Kane,125,FWD,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
559,387,Harry Maguire,42,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
667,465,Harry Toffolo,44,DEF,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
406,288,Harry Wilson,53,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
624,603,Harvey Barnes,62,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
427,295,Harvey Elliott,48,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
847,787,Harvey Griffiths,45,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
221,167,Hjalmar Ekdal,39,DEF,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
812,548,Hugo Bueno López,44,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
745,502,Hugo Lloris,47,GKP,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
820,557,Hwang Hee-chan,54,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
668,466,Hwang Ui-jo,44,FWD,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
161,789,Hákon Valdimarsson,40,GKP,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
287,609,Ian Maatsen,51,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
681,713,Ibrahim Sangaré,49,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
434,302,Ibrahima Konaté,49,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
360,254,Idrissa Gueye,48,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
196,606,Igor Julio dos Santos de Paulo,43,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
707,486,Iliman Ndiaye,55,FWD,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
107,89,Illia Zabarnyi,45,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
109,607,Ionuț Radu,43,GKP,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
601,413,Isaac Hayden,44,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
304,819,Ishé Samuels-Smith,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
699,478,Ismaila Coulibaly,44,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
389,271,Issa Diop,44,DEF,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
497,602,Issa Kaboré,40,DEF,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
387,269,Ivan Neves Abreu Cavaleiro,50,MID,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
750,507,Ivan Perišić,47,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
147,117,Ivan Toney,79,FWD,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
728,790,Ivo Grbic,45,GKP,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
217,163,Jack Cork,48,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
524,354,Jack Grealish,72,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
377,661,Jack Harrison,55,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
197,621,Jack Hinshelwood,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
712,576,Jack Robinson,43,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
489,338,Jack Walton,40,GKP,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
500,631,Jacob Brown,49,FWD,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
245,608,Jacob Bruun Larsen,48,MID,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
611,423,Jacob Murphy,48,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
59,55,Jacob Ramsey,59,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
542,814,Jacob Wright,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,False,Man City,1,9,1100,1070,1135
343,724,Jadan Raymond,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
58,54,Jaden Philogene-Bidace,45,MID,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
568,397,Jadon Sancho,67,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
80,62,Jaidon Anthony,49,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
332,239,Jairo Riedewald,43,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
328,235,Jake O'Brien,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
8,10,Jakub Kiwior,43,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
185,144,Jakub Moder,44,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
607,419,Jamaal Lascelles,38,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
608,420,Jamal Lewis,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
91,73,Jamal Lowe,49,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
356,250,James Garner,49,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
87,69,James Hill,40,DEF,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
747,504,James Maddison,78,MID,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
692,360,James McAtee,44,MID,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
449,629,James McConnell,44,MID,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
183,142,James Milner,48,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
486,335,James Shea,42,GKP,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
37,817,James Sweet,40,DEF,Arsenal,Chelsea,2024-04-23T19:00:00Z,True,Arsenal,2,8,1190,1150,1230
368,265,James Tarkowski,46,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
334,241,James Tomkins,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
242,596,James Trafford,44,GKP,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
800,664,James Ward-Prowse,58,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
75,778,James Wright,40,GKP,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
769,722,Jamie Donley,45,FWD,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
683,779,Jamie McDonnell,45,MID,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
190,150,Jan Paul van Hecke,41,DEF,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
760,518,Japhet Tanganga,40,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
446,626,Jarell Quansah,40,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
351,245,Jarrad Branthwaite,43,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
779,526,Jarrod Bowen,77,MID,West Ham,Liverpool,2024-04-27T11:30:00Z,True,West Ham,10,3,1370,1350,1390
188,148,Jason Steele,41,GKP,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
610,422,Javier Manquillo Gaitán,40,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
231,177,Jay Rodriguez,53,FWD,Man Utd,Burnley,2024-04-27T14:00:00Z,False,Burnley,19,7,1125,1130,1120
411,651,Jay Stansfield,45,FWD,Fulham,Crystal Palace,2024-04-27T14:00:00Z,True,Fulham,11,16,1100,1120,1085
697,476,Jayden Bogle,45,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
461,824,Jayden Danns,43,FWD,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
505,729,Jayden Luker,45,MID,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
357,251,Jean-Philippe Gbamin,44,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
325,232,Jean-Philippe Mateta,51,FWD,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
841,715,Jean-Ricner Bellegarde,49,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
602,414,Jeff Hendrick,44,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
324,231,Jefferson Lerma Solís,47,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
333,240,Jeffrey Schlupp,48,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
380,760,Jenson Metcalfe,45,MID,Everton,Liverpool,2024-04-24T19:00:00Z,True,Everton,15,3,1370,1350,1390
186,146,Jeremy Sarmiento Morante,45,MID,Brighton,Man City,2024-04-25T19:00:00Z,True,Brighton,9,1,1365,1360,1370
339,657,Jesurun Rak-Sakyi,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
49,44,Jhon Durán,50,FWD,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
157,725,Ji-Soo Kim,40,DEF,Everton,Brentford,2024-04-27T16:30:00Z,False,Brentford,13,15,1095,1125,1065
725,731,Jili Buyabu,40,DEF,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,False,Sheffield Utd,20,7,1125,1130,1120
306,830,Jimi Tauriainen,45,MID,Arsenal,Chelsea,2024-04-23T19:00:00Z,False,Chelsea,8,2,1350,1370,1330
313,220,Joachim Andersen,47,DEF,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
685,781,Joe Gardner,45,FWD,Nott'm Forest,Man City,2024-04-28T15:30:00Z,True,Nott'm Forest,17,1,1365,1360,1370
78,818,Joe Gauci,39,GKP,Aston Villa,Chelsea,2024-04-27T19:00:00Z,True,Aston Villa,4,8,1190,1150,1230
430,298,Joe Gomez,46,DEF,Everton,Liverpool,2024-04-24T19:00:00Z,False,Liverpool,3,15,1095,1125,1065
818,555,Joe Hodge,44,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,True,Wolves,14,12,1100,1130,1075
581,748,Joe Hugill,45,FWD,Man Utd,Sheffield Utd,2024-04-24T19:00:00Z,True,Man Utd,7,20,1040,1020,1060
752,510,Joe Rodon,40,DEF,Spurs,Arsenal,2024-04-28T13:00:00Z,True,Spurs,5,2,1365,1370,1360
99,81,Joe Rothwell,48,MID,Wolves,Bournemouth,2024-04-24T18:45:00Z,False,Bournemouth,12,14,1100,1085,1115
487,336,Joe Taylor,45,FWD,Wolves,Luton,2024-04-27T14:00:00Z,False,Luton,18,14,1100,1085,1115
631,794,Joe White,45,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
336,243,Joe Whitworth,39,GKP,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,True,Crystal Palace,16,6,1280,1210,1355
620,432,Joe Willock,53,MID,Crystal Palace,Newcastle,2024-04-24T19:00:00Z,False,Newcastle,6,16,1070,1080,1060
