,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,clean_sheetsALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_clean_sheets_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
19147,1,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,25,1220,1210,1230,0.0,0.4,11.4,0.0,4.2,2.0,0.0,2.24,16.48,73.0,1.6,1.4,39.2,18,7
19148,6,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,22,1210,1180,1240,0.0,0.4,15.6,0.2,4.54,2.0,0.0,2.66,20.4,90.0,1.6,2.4,39.2,18,9
19149,2,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,5,1055,1050,1060,0.0,0.4,14.8,0.2,4.42,2.0,0.0,3.4,21.44,90.0,8.2,2.4,39.2,18,11
19150,0,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,10,1160,1140,1180,0.0,0.0,9.0,0.2,3.44,1.4,0.0,2.64,14.92,72.0,8.2,1.8,39.2,18,4
19151,0,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,12,1125,1130,1120,0.0,0.0,6.8,0.2,0.78,0.6,0.0,1.96,10.84,54.0,8.2,1.8,39.2,18,7
19152,0,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,28,1100,1055,1145,0.0,0.0,5.6,0.2,0.34,0.2,0.0,1.32,6.4,36.0,6.6,1.6,39.2,18,12
19153,0,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,29,1100,1125,1080,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.9,2.48,18.0,6.6,0.4,39.2,18,17
19154,1,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,16,1365,1360,1370,0.0,0.0,1.4,0.0,2.16,0.4,0.0,0.38,1.56,18.0,0.0,0.2,39.0,18,1
19155,1,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,7,1050,1050,1050,0.0,0.0,2.0,0.0,2.18,0.4,0.0,0.38,1.6,22.0,0.0,0.4,39.2,18,19
19156,0,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,28,1070,1080,1060,0.0,0.0,2.0,0.0,2.18,0.4,0.0,0.38,1.6,22.0,0.0,0.4,39.2,18,16
19157,2,0,0,35,1720,41,119.6,358.2,50,3,263,52.7,2,0,0,39,21,1045,1050,1040,0.0,0.0,4.8,0.0,2.64,0.6,0.0,0.76,4.84,40.0,0.0,0.8,39.2,18,19
19158,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,13,1145,1140,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,19,10
19159,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,10,1100,1055,1145,0.0,0.0,6.0,0.0,0.25,1.0,0.0,0.8,7.7,45.0,0.0,0.0,40.0,19,12
19160,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,25,1365,1370,1360,0.0,0.0,4.0,0.0,0.17,0.67,0.0,0.53,5.13,30.0,0.0,0.0,39.33,19,2
19161,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,23,1175,1180,1170,0.0,0.0,3.0,0.0,0.12,0.5,0.0,0.4,3.85,22.5,0.0,0.0,39.0,19,11
19162,1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,1,1365,1360,1370,0.0,0.0,4.8,0.0,0.1,1.0,0.0,0.32,3.08,36.0,0.0,0.2,39.2,19,1
19163,1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,7,1105,1050,1160,0.0,0.0,6.0,0.0,0.14,1.4,0.0,0.78,4.32,54.0,3.4,0.4,39.2,19,6
19164,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,14,1040,1020,1060,0.0,0.0,3.6,0.0,0.04,1.0,0.0,0.46,1.24,36.0,3.4,0.4,39.2,19,20
19165,2,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,5,1065,1050,1080,0.0,0.0,6.6,0.0,0.18,1.2,0.0,0.98,5.28,54.0,4.4,0.8,39.6,19,17
19166,1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,3,1285,1220,1350,0.0,0.0,8.8,0.0,2.26,1.8,0.0,1.4,7.08,72.0,4.8,1.0,40.0,19,4
19167,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,4,1230,1150,1310,0.0,0.0,7.6,0.0,2.52,2.2,0.0,1.58,7.08,72.0,6.4,0.8,40.0,19,5
19168,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,20,1160,1140,1180,0.0,0.0,6.4,0.0,2.48,1.8,0.0,1.12,5.84,54.0,3.0,0.6,39.8,19,4
19169,1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,17,1100,1125,1080,0.0,0.0,7.0,0.0,2.74,1.8,0.0,1.2,6.28,58.0,3.0,0.8,39.6,19,15
19170,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,11,1100,1120,1085,0.0,0.0,4.0,0.0,2.6,1.6,0.0,0.68,2.24,40.0,2.0,0.4,39.6,19,16
19171,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,15,1100,1085,1115,0.0,0.0,1.8,0.0,0.52,1.0,0.0,0.26,0.44,22.0,1.6,0.2,39.6,19,14
19172,1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,9,1100,1110,1090,0.0,0.0,2.8,0.0,0.46,0.6,0.0,0.42,3.64,22.0,0.0,0.4,39.6,19,13
19173,2,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,7,1055,1020,1090,0.0,0.0,4.6,0.0,0.48,0.8,0.0,0.68,6.28,40.0,0.0,0.8,39.8,19,18
19174,-1,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,8,1190,1150,1230,0.0,0.0,3.8,0.0,0.22,1.0,0.0,0.62,5.96,45.0,0.0,0.4,40.0,19,8
19175,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,19,1370,1350,1390,0.0,0.0,3.8,0.0,0.22,1.0,0.0,0.62,5.96,45.0,0.0,0.4,39.8,19,3
19176,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,28,1100,1055,1150,0.0,0.0,3.8,0.0,0.22,1.0,0.0,0.62,5.96,45.0,0.0,0.4,39.4,19,10
19177,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,16,1100,1070,1135,0.0,0.0,1.6,0.0,0.02,0.4,0.0,0.28,2.76,27.0,0.0,0.2,39.2,19,9
19178,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,26,1070,1080,1060,0.0,0.0,-0.2,0.0,0.0,0.2,0.0,0.02,0.12,9.0,0.0,-0.2,38.8,19,16
19179,7,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,22,1355,1350,1360,0.0,0.0,4.0,0.0,0.18,0.6,0.2,1.7,9.36,18.0,7.4,1.4,38.4,19,1
19180,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,29,1100,1055,1150,0.0,0.0,4.0,0.0,0.18,0.6,0.2,1.7,9.36,18.0,7.4,1.4,38.2,19,13
19181,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,27,1100,1130,1075,0.0,0.0,4.0,0.0,0.18,0.6,0.2,1.7,9.36,18.0,7.4,1.4,38.2,19,12
19182,2,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,21,1090,1060,1120,0.0,0.0,5.6,0.0,2.38,0.8,0.2,2.68,14.36,36.0,10.0,1.8,38.0,19,18
19183,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,12,1350,1370,1330,0.0,0.0,5.6,0.0,2.38,0.8,0.2,2.68,14.36,36.0,10.0,1.8,38.4,19,2
19184,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,18,1055,1050,1060,0.0,0.0,1.6,0.0,2.2,0.2,0.0,0.98,5.0,18.0,2.6,0.4,38.6,19,11
19185,2,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,6,1220,1210,1230,0.0,0.0,4.6,0.0,5.16,0.4,0.0,1.64,8.64,36.0,2.6,0.8,39.0,19,7
19186,0,1,0,19,1055,26,42.8,193.0,84,0,127,32.0,0,0,1,38,24,1240,1210,1270,0.0,0.0,4.6,0.0,5.16,0.4,0.0,1.64,8.64,36.0,2.6,0.8,39.0,19,3
19301,1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,25,1145,1140,1150,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,17,10
19302,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,10,1240,1210,1270,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,45.0,17,3
19303,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,5,1050,1050,1050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,45.0,17,19
19304,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,19,1105,1050,1160,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,45.0,17,6
19305,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,14,1100,1125,1080,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,17,15
19306,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,11,1285,1220,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,4
19307,1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,22,1365,1370,1360,0.0,0.0,1.6,0.0,0.1,0.4,0.0,0.22,2.08,18.0,0.0,0.2,45.0,17,2
19308,1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,26,1160,1140,1180,0.0,0.0,1.6,0.0,0.18,0.6,0.0,0.28,2.64,27.0,0.0,0.4,45.0,17,4
19309,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,12,1100,1055,1150,0.0,0.0,1.6,0.0,0.18,0.6,0.0,0.28,2.64,27.0,0.0,0.4,45.0,17,10
19310,-1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,28,1100,1070,1135,0.0,0.0,2.4,0.0,0.28,0.8,0.0,0.48,4.52,45.0,0.0,0.2,45.0,17,9
19311,1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,23,1100,1055,1145,0.0,0.0,5.2,0.0,2.34,1.0,0.0,1.34,10.72,63.0,0.4,0.4,45.0,17,12
19312,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,9,1090,1060,1120,0.0,0.0,3.6,0.0,2.24,0.6,0.0,1.12,8.64,45.0,0.4,0.2,45.0,17,18
19313,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,16,1100,1085,1115,0.0,0.0,3.6,0.0,2.16,0.4,0.0,1.06,8.08,36.0,0.4,0.0,45.0,17,14
19314,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,20,1220,1210,1230,0.0,0.0,3.6,0.0,2.16,0.4,0.0,1.06,8.08,36.0,0.4,0.0,45.0,17,7
19315,1,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,21,1100,1110,1090,0.0,0.0,5.8,0.0,2.22,0.8,0.0,1.22,9.72,36.0,0.4,0.4,45.0,17,13
19316,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,17,1230,1150,1310,0.0,0.0,3.0,0.0,0.16,0.6,0.0,0.36,3.52,18.0,0.0,0.2,45.0,17,5
19317,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,6,1355,1350,1360,0.0,0.0,3.0,0.0,0.16,0.6,0.0,0.36,3.52,18.0,0.0,0.2,45.0,17,1
19318,2,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,27,1370,1350,1390,0.0,0.0,5.2,0.0,0.18,0.8,0.0,1.12,11.16,36.0,0.0,0.6,45.0,17,3
19319,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,24,1280,1210,1355,0.0,0.0,5.2,0.0,0.18,0.8,0.0,1.12,11.16,36.0,0.0,0.6,45.0,17,6
19320,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,7,1100,1055,1150,0.0,0.0,2.2,0.0,0.02,0.2,0.0,0.76,7.64,18.0,0.0,0.4,45.0,17,13
19321,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,18,1100,1130,1075,0.0,0.0,2.2,0.0,0.02,0.2,0.0,0.76,7.64,18.0,0.0,0.4,45.0,17,12
19322,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,8,1070,1080,1060,0.0,0.0,2.2,0.0,0.02,0.2,0.0,0.76,7.64,18.0,0.0,0.4,45.0,17,16
19323,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,15,1055,1050,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,11
19324,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,29,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,18
19325,0,0,0,6,496,9,12.6,109.4,2,0,55,12.3,0,0,2,45,13,1210,1180,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17,9
19326,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,20,1280,1210,1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3,6
19327,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,12,1100,1055,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3,13
19328,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,6,1145,1140,1150,0.0,0.0,7.0,0.0,22.23,0.33,0.0,2.93,7.2,30.0,0.0,0.67,64.67,3,10
19329,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,3,1105,1050,1160,0.0,0.0,8.5,0.0,21.48,0.5,0.0,3.0,8.55,45.0,0.0,1.0,64.75,3,6
19330,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,21,1100,1055,1145,0.0,0.0,6.8,0.0,17.18,0.4,0.0,2.4,6.84,36.0,0.0,0.8,64.6,3,12
19331,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,11,1055,1020,1090,0.0,0.0,6.8,0.0,17.18,0.4,0.0,2.4,6.84,36.0,0.0,0.8,64.8,3,18
19332,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,13,1355,1350,1360,0.0,0.0,6.8,0.0,17.18,0.4,0.0,2.4,6.84,36.0,0.0,0.8,64.8,3,1
19333,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,1,1125,1080,1170,0.0,0.0,5.8,0.0,6.36,0.4,0.0,1.46,7.8,36.0,0.4,0.8,64.6,3,8
19334,4,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,25,1090,1060,1120,0.2,0.0,6.8,0.0,4.66,0.2,0.0,1.48,9.76,22.4,0.4,1.2,64.4,3,18
19335,1,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,22,1190,1150,1230,0.2,0.0,8.6,0.0,7.76,0.4,0.0,1.96,11.04,26.6,0.8,1.4,64.4,3,8
19336,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,10,1100,1125,1080,0.2,0.0,8.6,0.0,7.76,0.4,0.0,1.96,11.04,26.6,0.8,1.4,64.4,3,17
19337,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,24,1050,1050,1050,0.2,0.0,12.8,0.0,23.26,0.6,0.0,4.28,16.12,44.6,3.4,1.8,64.4,3,19
19338,1,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,8,1100,1070,1135,0.2,0.0,14.2,0.0,26.1,0.8,0.0,4.44,14.8,44.6,3.4,1.6,64.6,3,9
19339,1,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,28,1365,1360,1370,0.0,0.0,12.2,0.0,32.64,0.8,0.0,4.92,12.68,46.0,3.8,1.0,64.6,3,1
19340,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,7,1170,1110,1230,0.0,0.0,13.0,0.0,40.2,1.0,0.0,6.28,15.24,59.8,7.2,0.8,65.0,3,5
19341,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,2,1100,1130,1075,0.0,0.0,16.8,0.0,50.24,1.2,0.0,7.68,19.2,77.8,7.2,1.2,65.0,3,12
19342,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,15,1030,1045,1020,0.0,0.0,12.6,0.0,34.74,1.0,0.0,5.36,14.12,59.8,4.6,0.8,65.0,3,20
19343,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,19,1045,1050,1040,0.0,0.0,8.0,0.0,29.38,0.6,0.0,4.38,10.16,41.8,4.2,0.6,64.6,3,19
19344,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,17,1220,1210,1230,0.0,0.0,6.4,0.0,20.7,0.6,0.0,3.24,7.8,36.0,3.8,0.4,64.6,3,7
19345,2,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,25,1100,1110,1090,0.0,0.0,8.0,0.0,17.7,0.4,0.0,2.78,9.36,36.0,0.8,0.8,64.2,3,13
19346,11,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,5,1100,1085,1115,0.0,0.6,11.4,0.0,14.8,0.4,0.2,3.6,16.32,36.0,5.0,2.6,64.2,3,14
19347,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,23,1350,1370,1330,0.0,0.6,12.0,0.0,15.18,0.8,0.2,3.7,16.84,42.4,5.0,2.6,64.2,3,2
19348,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,14,1175,1180,1170,0.0,0.6,12.0,0.0,15.18,0.8,0.2,3.7,16.84,42.4,5.0,2.6,64.2,3,11
19349,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,9,1100,1125,1080,0.0,0.6,12.0,0.0,15.18,0.8,0.2,3.7,16.84,42.4,5.0,2.6,64.6,3,15
19350,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,27,1065,1050,1080,0.0,0.6,10.2,0.0,18.82,0.6,0.2,3.86,14.6,36.2,5.2,2.2,64.6,3,17
19351,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,18,1365,1370,1360,0.0,0.0,3.0,0.0,11.68,0.4,0.0,1.64,3.68,18.2,1.0,0.0,64.4,3,2
19352,0,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,16,1070,1080,1060,0.0,0.0,2.4,0.0,11.3,0.0,0.0,1.54,3.16,11.8,1.0,0.0,64.4,3,16
19353,6,1,1,36,1063,14,528.1,307.6,72,3,259,90.8,1,0,2,64,4,1285,1220,1350,0.0,0.0,7.6,0.2,15.26,0.0,0.0,2.42,7.6,29.8,1.4,1.2,64.6,3,4
19430,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,23,1125,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10,7
19431,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,18,1220,1210,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10,7
19432,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,4,1055,1020,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,10,18
19433,6,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,19,1350,1370,1330,0.0,0.0,6.0,0.25,0.08,0.0,0.0,0.9,8.9,22.5,0.0,1.5,43.5,10,2
19434,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,26,1100,1055,1150,0.0,0.0,4.8,0.2,0.06,0.0,0.0,0.72,7.12,18.0,0.0,1.2,43.4,10,13
19435,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,28,1050,1050,1050,0.0,0.0,4.8,0.2,0.06,0.0,0.0,0.72,7.12,18.0,0.0,1.2,43.4,10,19
19436,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,29,1285,1220,1350,0.0,0.0,4.8,0.2,0.06,0.0,0.0,0.72,7.12,18.0,0.0,1.2,43.4,10,4
19437,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,15,1170,1110,1230,0.0,0.0,4.8,0.2,0.06,0.0,0.0,0.72,7.12,18.0,0.0,1.2,43.0,10,5
19438,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,25,1065,1050,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,10,17
19439,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,7,1040,1020,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,10,20
19440,6,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,20,1210,1180,1240,0.0,0.0,5.2,0.2,0.02,0.0,0.0,0.26,2.52,18.0,0.0,1.2,43.2,10,9
19441,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,6,1240,1210,1270,0.0,0.0,5.2,0.2,0.02,0.0,0.0,0.26,2.52,18.0,0.0,1.2,43.4,10,3
19442,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,8,1280,1210,1355,0.0,0.0,5.2,0.2,0.02,0.0,0.0,0.26,2.52,18.0,0.0,1.2,43.6,10,6
19443,2,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,3,1100,1070,1135,0.0,0.0,7.2,0.2,0.04,0.2,0.0,0.8,7.88,36.0,0.0,1.6,44.0,10,9
19444,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,24,1365,1370,1360,0.0,0.0,7.2,0.2,0.04,0.2,0.0,0.8,7.88,36.0,0.0,1.6,43.8,10,2
19445,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,1,1100,1055,1145,0.0,0.0,2.0,0.0,0.02,0.2,0.0,0.54,5.36,18.0,0.0,0.4,44.2,10,12
19446,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,14,1100,1120,1085,0.0,0.0,2.0,0.0,0.02,0.2,0.0,0.54,5.36,18.0,0.0,0.4,44.0,10,16
19447,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,21,1030,1045,1020,0.0,0.0,2.0,0.0,0.02,0.2,0.0,0.54,5.36,18.0,0.0,0.4,43.8,10,20
19448,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,5,1365,1360,1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,10,1
19449,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,9,1160,1140,1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,10,4
19450,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,22,1100,1130,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,10,12
19451,1,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,12,1100,1125,1080,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.02,0.2,0.2,0.0,0.2,43.6,10,17
19452,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,17,1100,1105,1100,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.02,0.2,0.2,0.0,0.2,43.6,10,14
19453,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,13,1045,1050,1040,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.02,0.2,0.2,0.0,0.2,43.6,10,19
19454,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,11,1100,1110,1090,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.02,0.2,0.2,0.0,0.2,43.6,10,13
19455,1,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,27,1095,1125,1065,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.02,0.2,0.4,0.0,0.4,43.6,10,15
19456,0,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,10,1100,1125,1080,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,43.6,10,15
19457,1,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,16,1055,1050,1060,0.0,0.0,1.2,0.0,0.04,0.2,0.0,0.06,0.64,5.4,0.0,0.4,43.6,10,11
19458,1,0,0,18,319,2,0.7,82.2,0,0,73,8.3,2,0,0,43,2,1190,1150,1230,0.0,0.0,2.0,0.0,0.04,0.2,0.0,0.12,1.24,9.6,0.0,0.6,43.8,10,8
19654,1,0,6,86,2558,46,441.0,653.8,196,7,533,129.2,7,0,4,46,28,1100,1085,1115,0.0,0.0,14.0,0.0,2.5,2.0,0.0,2.5,18.0,90.0,4.0,1.0,45.0,11,14
19655,5,0,6,86,2558,46,441.0,653.8,196,7,533,129.2,7,0,4,46,25,1285,1220,1350,0.5,0.5,17.5,0.0,14.85,2.0,0.0,4.55,24.6,90.0,6.0,3.0,44.5,11,4
19656,2,0,6,86,2558,46,441.0,653.8,196,7,533,129.2,7,0,4,46,21,1125,1080,1170,0.33,0.33,16.33,0.0,20.07,1.67,0.0,4.83,23.0,90.0,5.33,2.67,44.33,11,8
19657,2,0,6,86,2558,46,441.0,653.8,196,7,533,129.2,7,0,4,46,20,1365,1370,1360,0.25,0.25,15.5,0.0,21.55,1.5,0.0,4.9,23.55,90.0,4.0,2.5,44.25,11,2
