,total_points,value,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
8422,1,45,0,0,1,7,0,3.7,0.0,0,0,1,0.2,0,1,43,25,1090,1060,1120,0.0,0.0,0.25,0.92,0.0,0.0,0.05,0.0,1.75,0.0,0.25,44.75,3,18
8472,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,24,1190,1150,1230,0.0,0.0,2.0,15.4,3.0,0.0,5.2,10.8,90.0,26.0,2.0,49.0,16,8
8473,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,7,1125,1130,1120,0.0,0.0,0.0,19.35,1.5,0.0,4.2,9.9,90.0,13.0,2.0,49.0,16,7
8474,0,50,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,1,1030,1045,1020,0.0,0.0,0.0,12.9,1.0,0.0,2.8,6.6,60.0,8.67,1.33,49.33,16,20
8475,5,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,25,1095,1125,1065,0.25,0.0,3.5,17.73,1.0,0.0,3.75,10.4,67.5,9.5,2.25,49.25,16,15
8476,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,21,1350,1370,1330,0.2,0.0,3.2,14.44,1.8,0.0,3.28,9.6,72.0,8.8,2.2,49.2,16,2
8477,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,27,1170,1110,1230,0.2,0.0,3.4,11.86,1.8,0.0,2.5,7.72,72.0,5.4,2.2,49.2,16,5
8478,6,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,23,1100,1070,1135,0.2,0.0,10.0,7.5,2.4,0.2,2.94,12.92,69.8,8.8,3.0,49.2,16,9
8479,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,3,1100,1110,1090,0.2,0.0,10.4,7.56,2.4,0.2,2.94,12.92,73.6,8.8,3.2,49.0,16,13
8480,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,14,1100,1055,1150,0.0,0.0,8.8,1.12,2.2,0.2,1.68,9.2,56.2,6.4,2.4,49.0,16,10
8481,7,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,4,1100,1105,1100,0.4,0.0,13.2,5.12,1.4,0.2,2.54,14.56,42.0,5.6,3.4,49.0,16,14
8482,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,12,1100,1125,1080,0.4,0.0,13.2,4.62,1.0,0.2,2.28,14.32,25.4,3.8,3.2,49.0,16,15
8483,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,20,1100,1055,1150,0.4,0.0,9.4,12.22,0.6,0.0,2.4,9.36,26.6,2.4,2.4,49.0,16,13
8484,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,22,1040,1020,1060,0.4,0.0,8.6,14.02,1.0,0.0,2.84,9.44,40.8,4.8,2.6,49.0,16,20
8485,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,10,1230,1150,1310,0.4,0.0,8.2,16.08,1.0,0.0,3.14,9.44,42.4,5.6,2.6,49.0,16,5
8486,8,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,28,1090,1060,1120,0.0,0.4,8.0,16.28,0.8,0.2,4.74,10.16,54.6,20.8,2.8,49.0,16,18
8487,6,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,26,1050,1050,1050,0.0,0.4,11.6,16.52,0.6,0.4,5.98,16.16,71.2,27.0,3.8,49.0,16,19
8488,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,13,1055,1020,1090,0.0,0.4,10.4,15.18,0.6,0.4,6.04,16.04,56.2,29.2,3.6,49.0,16,18
8489,0,50,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,2,1365,1370,1360,0.0,0.4,10.8,13.32,0.2,0.4,5.6,15.96,38.2,26.8,3.2,49.2,16,2
8490,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,19,1125,1080,1170,0.0,0.4,10.0,15.76,0.6,0.4,6.4,17.8,54.0,30.6,3.4,49.2,16,8
8491,0,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,11,1045,1050,1040,0.0,0.0,5.4,11.3,0.6,0.2,3.66,10.44,38.0,15.0,1.8,49.2,16,19
8492,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,9,1105,1050,1160,0.0,0.0,1.4,11.42,1.2,0.0,2.56,4.4,32.0,10.0,0.8,49.2,16,6
8493,7,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,16,1370,1350,1390,0.0,0.4,5.4,7.06,1.4,0.2,2.66,9.12,39.0,10.6,2.0,49.2,16,3
8494,2,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,8,1100,1125,1080,0.0,0.4,5.2,7.32,1.4,0.2,3.26,9.92,57.0,15.6,2.4,49.0,16,17
8495,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,15,1100,1130,1075,0.0,0.4,5.8,2.88,1.2,0.2,2.12,7.48,39.8,11.0,2.2,49.0,16,12
8496,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,6,1175,1180,1170,0.0,0.4,6.2,2.98,1.2,0.2,2.62,8.08,43.8,15.2,2.4,49.0,16,11
8497,12,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,17,1355,1350,1360,0.2,1.0,14.0,2.96,1.0,0.4,3.96,15.48,49.8,21.0,4.6,49.0,16,1
8498,1,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,18,1210,1180,1240,0.2,0.6,10.4,7.18,0.8,0.2,4.06,11.16,58.8,22.0,3.4,49.0,16,9
8499,5,49,6,5,90,1587,36,301.5,374.4,426,10,271,110.3,0,2,49,5,1160,1140,1180,0.4,0.6,13.2,9.32,1.4,0.2,4.1,14.4,53.8,17.0,4.0,49.0,16,4
10261,7,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,15,1070,1080,1060,0.0,2.0,28.0,0.1,0.0,1.0,6.8,34.4,2.0,33.0,7.0,47.0,12,16
10262,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,22,1100,1055,1150,0.0,1.0,14.0,0.05,0.0,0.5,3.4,17.2,1.0,16.5,3.5,46.5,12,10
10263,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,23,1100,1125,1080,0.0,0.67,9.33,0.03,0.0,0.33,2.27,11.47,0.67,11.0,2.33,46.33,12,17
10264,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,26,1365,1360,1370,0.0,0.5,7.0,0.02,0.0,0.25,1.7,8.6,0.5,8.25,1.75,46.25,12,1
10265,1,49,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,3,1230,1150,1310,0.0,0.4,6.2,0.3,0.0,0.2,1.44,6.96,1.2,7.0,1.6,46.8,12,5
10266,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,27,1045,1050,1040,0.0,0.0,0.6,0.28,0.0,0.0,0.08,0.08,0.8,0.4,0.2,46.6,12,19
10267,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,19,1175,1180,1170,0.0,0.0,0.6,0.28,0.0,0.0,0.08,0.08,0.8,0.4,0.2,46.8,12,11
10268,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,13,1030,1045,1020,0.0,0.0,0.6,0.28,0.0,0.0,0.08,0.08,0.8,0.4,0.2,47.0,12,20
10269,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,12,1280,1210,1355,0.0,0.0,0.6,0.28,0.0,0.0,0.08,0.08,0.8,0.4,0.2,47.2,12,6
10272,1,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,21,1370,1350,1390,0.0,0.0,-0.2,2.06,0.2,0.0,0.2,0.0,1.4,0.2,0.2,47.0,12,3
10273,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,28,1090,1060,1120,0.0,0.0,-0.2,2.06,0.2,0.0,0.2,0.0,1.4,0.2,0.2,46.8,12,18
10274,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,10,1050,1050,1050,0.0,0.0,-0.2,2.06,0.2,0.0,0.2,0.0,1.4,0.2,0.2,46.8,12,19
10275,0,48,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,6,1100,1070,1135,0.0,0.0,-0.2,2.06,0.2,0.0,0.2,0.0,1.4,0.2,0.2,47.2,12,9
10276,1,50,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,1,1145,1140,1150,0.0,0.0,0.2,2.72,0.2,0.0,0.38,0.0,6.0,1.6,0.4,47.4,12,10
10277,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,14,1285,1220,1350,0.0,0.0,0.4,0.66,0.0,0.0,0.18,0.0,4.6,1.4,0.2,47.6,12,4
10278,1,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,9,1100,1105,1100,0.0,0.0,0.8,0.76,0.2,0.0,0.2,0.04,5.6,1.4,0.4,47.8,12,14
10279,1,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,8,1095,1125,1065,0.0,0.0,1.6,2.9,0.2,0.0,1.02,0.52,10.4,7.0,0.6,47.8,12,15
10280,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,28,1040,1020,1060,0.0,0.0,1.6,2.9,0.2,0.0,1.02,0.52,10.4,7.0,0.6,47.4,12,20
10281,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,24,1055,1050,1060,0.0,0.0,1.2,2.24,0.2,0.0,0.84,0.52,5.8,5.6,0.4,46.6,12,11
10282,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,11,1355,1350,1360,0.0,0.0,1.2,2.24,0.2,0.0,0.84,0.52,5.8,5.6,0.4,46.6,12,1
10283,0,48,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,7,1365,1370,1360,0.0,0.0,0.8,2.14,0.0,0.0,0.82,0.48,4.8,5.6,0.2,46.8,12,2
10284,1,50,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,2,1240,1210,1270,0.0,0.0,-0.2,0.26,0.0,0.0,0.16,0.0,5.4,1.6,0.2,47.4,12,3
10285,0,46,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,25,1105,1050,1160,0.0,0.0,-0.2,0.26,0.0,0.0,0.16,0.0,5.4,1.6,0.2,47.4,12,6
10286,0,48,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,5,1190,1150,1230,0.0,0.0,-0.2,0.26,0.0,0.0,0.16,0.0,5.4,1.6,0.2,47.8,12,8
10287,0,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,16,1125,1130,1120,0.0,0.0,-0.2,0.26,0.0,0.0,0.16,0.0,5.4,1.6,0.2,47.8,12,7
10288,1,47,1,0,14,100,2,27.9,37.4,81,2,38,14.1,0,0,46,18,1065,1050,1080,0.0,0.0,0.0,0.32,0.0,0.0,0.16,0.0,7.0,2.0,0.4,47.6,12,17
11508,2,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,1,1365,1360,1370,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,90.0,0.0,2.0,50.0,19,1
11509,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,6,1220,1210,1230,0.0,0.0,2.5,0.0,1.5,0.0,0.0,0.0,45.0,0.0,1.0,50.0,19,7
11510,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,7,1105,1050,1160,0.0,0.0,1.67,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.67,50.0,19,6
11511,1,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,29,1100,1055,1150,0.0,0.0,1.75,0.08,0.75,0.0,0.05,0.5,23.0,0.0,0.75,49.25,19,13
11512,2,48,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,19,1370,1350,1390,0.0,0.0,2.8,2.4,0.8,0.0,0.42,1.92,35.2,0.0,1.0,49.0,19,3
11513,0,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,27,1100,1130,1075,0.0,0.0,1.8,2.4,0.2,0.0,0.42,1.92,17.2,0.0,0.6,48.4,19,12
11514,1,48,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,22,1355,1350,1360,0.0,0.0,2.0,2.58,0.8,0.0,0.52,1.92,28.8,0.8,0.8,48.0,19,1
11515,0,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,25,1365,1370,1360,0.0,0.0,2.0,2.58,0.8,0.0,0.52,1.92,28.8,0.8,0.8,47.4,19,2
11516,0,49,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,16,1100,1070,1135,0.0,0.0,1.6,2.52,0.8,0.0,0.48,1.52,28.4,0.8,0.6,47.8,19,9
11517,2,48,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,21,1090,1060,1120,0.0,0.0,0.2,4.36,0.8,0.0,1.12,1.56,29.6,5.2,0.6,47.8,19,18
11518,9,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,7,1055,1020,1090,0.0,0.6,5.8,5.02,0.8,0.2,2.38,9.12,45.4,9.6,2.4,48.4,19,18
11519,6,48,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,20,1160,1140,1180,0.0,0.6,10.8,4.92,0.8,0.4,3.84,17.36,51.8,16.0,3.4,48.4,19,4
11520,0,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,24,1240,1210,1270,0.0,0.6,10.8,4.92,0.8,0.4,3.84,17.36,51.8,16.0,3.4,48.4,19,3
11521,0,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,26,1070,1080,1060,0.0,0.6,10.8,4.92,0.8,0.4,3.84,17.36,51.8,16.0,3.4,48.0,19,16
11522,0,49,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,15,1100,1085,1115,0.0,0.6,10.8,0.74,0.6,0.4,2.82,15.8,33.8,11.6,3.0,48.2,19,14
11523,0,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,28,1100,1055,1150,0.0,0.0,5.2,0.08,0.6,0.2,1.56,8.24,18.0,7.2,1.2,47.6,19,10
11525,2,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,9,1100,1110,1090,0.0,0.0,1.0,4.7,0.6,0.0,0.7,0.76,18.0,1.6,0.4,48.6,19,13
11526,6,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,4,1230,1150,1310,0.0,0.0,6.0,7.34,1.6,0.2,2.6,8.8,36.0,10.0,1.6,49.2,19,5
11527,5,48,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,18,1055,1050,1060,0.2,0.0,8.8,11.82,1.6,0.2,3.7,13.48,48.8,11.8,2.6,49.0,19,11
11528,7,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,3,1285,1220,1350,0.2,0.2,13.4,12.26,2.2,0.4,4.84,20.28,64.8,16.0,4.0,49.6,19,4
11529,1,49,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,17,1100,1125,1080,0.2,0.2,13.8,13.04,2.2,0.4,5.48,21.28,73.8,20.6,4.2,49.4,19,15
11530,2,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,5,1065,1050,1080,0.4,0.2,13.8,10.72,1.8,0.4,5.86,24.92,73.8,23.0,4.2,49.4,19,17
11531,5,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,8,1190,1150,1230,0.6,0.2,11.6,10.68,1.6,0.2,4.76,21.4,73.8,15.4,4.0,49.4,19,8
11532,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,12,1350,1370,1330,0.4,0.2,8.8,6.2,1.6,0.2,3.66,16.72,61.0,13.6,3.0,49.8,19,2
11533,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,14,1040,1020,1060,0.4,0.0,4.2,5.76,1.0,0.0,2.52,9.92,45.0,9.4,1.6,49.8,19,20
11534,2,47,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,23,1175,1180,1170,0.4,0.0,6.0,5.34,1.4,0.0,2.36,11.48,54.0,6.6,1.8,49.4,19,11
11535,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,10,1100,1055,1145,0.2,0.0,5.0,2.96,1.2,0.0,1.28,7.08,36.0,2.6,1.4,49.4,19,12
11536,0,50,4,3,55,1200,30,152.3,275.4,262,4,169,69.0,1,0,47,11,1100,1120,1085,0.0,0.0,2.2,0.36,0.4,0.0,0.48,2.56,18.0,1.8,0.4,49.4,19,16
12198,1,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,2,1100,1055,1150,0.0,0.0,0.6,0.12,0.2,0.0,0.02,0.08,1.4,0.0,0.2,45.0,8,10
12199,0,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,14,1210,1180,1240,0.0,0.0,0.6,0.12,0.2,0.0,0.02,0.08,1.4,0.0,0.2,45.0,8,9
12200,0,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,21,1175,1180,1170,0.0,0.0,0.6,0.12,0.2,0.0,0.02,0.08,1.4,0.0,0.2,45.0,8,11
12201,0,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,22,1240,1210,1270,0.0,0.0,0.6,0.12,0.2,0.0,0.02,0.08,1.4,0.0,0.2,45.0,8,3
12202,0,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,9,1365,1370,1360,0.0,0.0,0.6,0.12,0.2,0.0,0.02,0.08,1.4,0.0,0.2,45.0,8,2
12215,1,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,3,1090,1060,1120,0.0,0.0,0.6,0.0,0.0,0.0,0.04,0.0,0.2,0.4,0.2,45.0,8,18
12216,0,45,0,0,2,8,1,0.6,0.4,2,0,6,0.3,0,0,45,6,1285,1220,1350,0.0,0.0,0.6,0.0,0.0,0.0,0.04,0.0,0.2,0.4,0.2,45.0,8,4
12301,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,5,1370,1350,1390,0.0,0.0,8.0,2.7,1.0,0.0,3.2,5.6,60.0,24.0,2.0,55.0,14,3
12302,7,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,9,1100,1055,1145,0.0,1.0,18.0,14.05,1.0,0.5,8.8,27.3,70.5,47.0,4.5,55.0,14,12
12303,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,2,1210,1180,1240,0.0,0.67,16.33,22.1,2.0,0.33,9.1,24.67,77.0,44.33,3.67,55.0,14,9
12304,12,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,20,1100,1125,1080,0.25,1.25,25.0,23.92,1.5,0.5,10.2,33.2,77.5,45.0,5.75,55.75,14,15
12305,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,11,1030,1045,1020,0.2,1.0,20.4,20.7,1.6,0.4,8.9,28.2,80.0,40.2,5.0,55.6,14,20
12306,5,56,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,15,1050,1050,1050,0.4,1.0,22.6,22.58,1.4,0.4,9.32,33.44,85.2,37.2,5.6,55.8,14,19
12307,9,56,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,16,1100,1125,1080,0.4,1.2,24.6,17.96,1.4,0.4,8.86,33.52,87.0,37.0,6.0,56.0,14,17
12308,7,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,13,1055,1050,1060,0.4,1.4,27.4,12.66,1.0,0.6,8.3,36.44,85.4,33.8,7.0,56.0,14,11
12309,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,6,1055,1020,1090,0.2,0.8,18.0,7.18,1.2,0.4,5.7,25.24,83.6,24.4,5.0,55.4,14,18
12310,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,1,1125,1130,1120,0.2,0.8,18.2,7.96,1.0,0.4,5.8,24.84,80.8,25.0,5.0,55.4,14,7
12311,0,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,28,1175,1180,1170,0.0,0.8,14.4,5.54,1.0,0.4,4.74,18.48,63.6,23.2,4.0,55.2,14,11
12312,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,8,1285,1220,1350,0.0,0.2,7.4,5.12,1.0,0.2,2.42,9.24,60.6,9.8,2.6,55.0,14,4
12313,0,56,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,27,1105,1050,1160,0.0,0.0,2.0,2.78,0.6,0.0,1.04,2.44,44.2,5.2,1.2,55.2,14,6
12314,17,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,23,1125,1080,1170,0.0,0.6,18.2,5.86,0.8,0.6,4.76,23.04,48.2,18.8,4.2,55.8,14,8
12315,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,10,1280,1210,1355,0.0,0.6,19.2,3.94,1.0,0.6,5.88,26.48,51.0,28.4,4.2,55.8,14,6
12316,2,57,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,17,1100,1055,1150,0.0,0.6,21.2,11.16,1.6,0.6,7.84,29.36,69.0,37.8,4.6,56.2,14,10
12317,5,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,14,1350,1370,1330,0.0,0.6,24.8,11.46,1.8,0.8,9.62,37.96,72.0,46.6,5.2,56.2,14,2
12318,0,57,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,25,1170,1110,1230,0.0,0.6,24.8,11.46,1.8,0.8,9.62,37.96,72.0,46.6,5.2,56.4,14,5
12319,1,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,21,1100,1070,1135,0.0,0.0,7.2,10.82,1.4,0.2,6.78,19.04,72.0,37.8,2.0,56.4,14,9
12320,5,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,7,1365,1360,1370,0.2,0.0,9.6,14.74,1.2,0.2,6.0,21.48,71.0,23.8,2.6,56.4,14,1
12321,5,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,12,1230,1150,1310,0.4,0.0,10.6,14.2,0.8,0.2,5.5,23.28,71.0,17.6,3.2,56.0,14,5
12322,5,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,19,1100,1110,1090,0.6,0.0,11.6,18.82,0.6,0.0,4.98,20.16,71.0,11.0,3.2,56.6,14,13
12323,1,57,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,18,1190,1150,1230,0.6,0.0,11.2,21.2,0.6,0.0,5.24,20.16,88.0,12.2,3.4,56.6,14,8
12324,2,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,3,1095,1125,1065,0.6,0.0,11.8,18.72,0.6,0.0,4.52,18.08,86.8,9.4,3.6,56.0,14,15
12325,6,55,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,4,1070,1080,1060,0.4,0.0,13.6,15.54,1.0,0.2,4.84,18.8,87.8,15.0,3.8,56.0,14,16
12326,1,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,24,1100,1055,1150,0.2,0.0,11.2,9.32,0.8,0.2,4.22,15.28,73.6,18.6,3.0,56.6,14,13
12327,4,58,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,22,1220,1210,1230,0.2,0.0,9.2,9.84,1.4,0.2,4.32,14.8,73.6,19.4,2.8,56.6,14,7
12328,0,56,9,6,108,1962,33,344.1,634.0,713,12,424,168.7,0,5,55,26,1040,1020,1060,0.2,0.0,9.6,7.46,1.4,0.2,4.06,14.8,56.6,18.2,2.6,56.4,14,20
12818,1,45,0,0,1,1,0,0.0,0.2,0,0,3,0.0,0,0,44,13,1190,1150,1230,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.2,44.6,6,8
12819,0,45,0,0,1,1,0,0.0,0.2,0,0,3,0.0,0,0,44,18,1055,1020,1090,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.2,44.8,6,18
12820,0,45,0,0,1,1,0,0.0,0.2,0,0,3,0.0,0,0,44,16,1170,1110,1230,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.2,44.8,6,5
12821,0,44,0,0,1,1,0,0.0,0.2,0,0,3,0.0,0,0,44,27,1100,1105,1100,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.2,0.0,0.2,44.8,6,14
12829,1,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,12,1350,1370,1330,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.0,19,2
12830,0,50,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,1,1365,1360,1370,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.2,19,1
12831,0,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,23,1175,1180,1170,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.2,19,11
12832,0,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,7,1105,1050,1160,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.2,19,6
12833,0,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,17,1100,1125,1080,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,49.2,19,15
12835,1,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,14,1040,1020,1060,0.0,0.0,0.6,0.12,0.0,0.0,0.34,0.0,2.8,3.2,0.2,49.0,19,20
12836,0,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,20,1160,1140,1180,0.0,0.0,0.6,0.12,0.0,0.0,0.34,0.0,2.8,3.2,0.2,49.0,19,4
12837,0,49,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,5,1065,1050,1080,0.0,0.0,0.6,0.12,0.0,0.0,0.34,0.0,2.8,3.2,0.2,49.0,19,17
12838,0,50,0,0,2,19,0,0.6,0.0,17,0,4,1.7,0,0,49,3,1285,1220,1350,0.0,0.0,0.6,0.12,0.0,0.0,0.34,0.0,2.8,3.2,0.2,49.2,19,4
