,total_points,goals_scoredALL,assistsALL,total_pointsALL,minutesALL,goals_concededALL,creativityALL,influenceALL,threatALL,bonusALL,bpsALL,ict_indexALL,red_cardsALL,yellow_cardsALL,now_costALL,GW,opponent_strength_overall,opponent_strength_attack,opponent_strength_defence,AV_assists_past5,AV_bonus_past5,AV_bps_past5,AV_creativity_past5,AV_goals_conceded_past5,AV_goals_scored_past5,AV_ict_index_past5,AV_influence_past5,AV_minutes_past5,AV_threat_past5,AV_total_points_past5,AV_value_past5,team_strength_rank,opponent_strength_rank
472,0,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,24,1100,1130,1075,0.2,0.0,8.4,11.76,0.0,0.0,2.62,6.12,38.8,8.4,1.8,53.4,11,12
473,2,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,14,1240,1210,1270,0.2,0.0,7.0,9.68,0.4,0.0,2.34,5.56,36.0,8.2,1.8,53.2,11,3
474,0,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,4,1030,1045,1020,0.2,0.0,7.0,9.68,0.4,0.0,2.34,5.56,36.0,8.2,1.8,53.4,15,20
475,2,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,20,1365,1370,1360,0.2,0.0,8.4,14.46,0.6,0.0,2.94,6.72,44.6,8.2,2.0,53.2,11,2
476,1,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,9,1170,1110,1230,0.0,0.0,4.4,10.92,0.8,0.0,1.74,3.56,38.0,2.8,1.0,53.4,11,5
477,1,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,7,1190,1150,1230,0.0,0.0,5.0,13.98,0.8,0.0,2.42,4.48,45.2,5.6,1.2,53.6,11,8
478,3,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,27,1210,1180,1240,0.0,0.0,6.0,18.48,0.4,0.0,2.9,5.64,44.0,4.8,1.4,53.6,11,9
479,2,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,1,1175,1180,1170,0.0,0.0,7.8,26.62,0.6,0.0,5.02,9.52,62.0,14.0,1.8,53.8,15,11
480,10,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,28,1100,1085,1115,0.0,0.6,12.6,37.24,0.8,0.2,8.06,19.32,65.8,24.0,3.4,53.8,11,14
481,3,5,1,82,1692,28,536.6,401.6,449,9,326,138.8,0,2,53,29,1230,1150,1310,0.0,0.6,14.8,43.74,0.6,0.2,9.14,22.0,73.0,25.6,3.8,53.6,11,5
487,1,0,0,1,1,0,0.0,0.0,0,0,2,0.0,0,0,45,7,1055,1050,1060,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,8,11
488,0,0,0,1,1,0,0.0,0.0,0,0,2,0.0,0,0,45,5,1100,1055,1145,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,8,12
489,0,0,0,1,1,0,0.0,0.0,0,0,2,0.0,0,0,45,10,1100,1055,1150,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,8,13
490,0,0,0,1,1,0,0.0,0.0,0,0,2,0.0,0,0,45,19,1100,1120,1085,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,8,16
491,0,0,0,1,1,0,0.0,0.0,0,0,2,0.0,0,0,45,13,1105,1050,1160,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,8,6
563,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,28,1090,1060,1120,0.0,0.0,3.0,11.6,1.5,0.0,1.55,2.8,22.5,1.0,0.5,49.0,12,18
564,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,13,1030,1045,1020,0.0,0.0,2.0,7.73,1.0,0.0,1.03,1.87,15.0,0.67,0.33,49.0,12,20
565,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,23,1100,1125,1080,0.0,0.0,1.5,6.0,0.75,0.0,0.88,2.15,19.75,0.5,0.5,49.0,12,17
566,2,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,10,1050,1050,1050,0.0,0.0,4.4,8.08,0.8,0.0,1.28,3.32,33.8,1.4,0.8,49.0,12,19
567,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,21,1370,1350,1390,0.0,0.0,5.0,8.16,1.4,0.0,1.48,4.6,40.8,2.0,1.0,49.0,12,3
568,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,3,1230,1150,1310,0.0,0.0,3.8,3.52,0.8,0.0,0.86,3.48,31.8,1.6,0.8,49.2,12,5
569,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,14,1285,1220,1350,0.0,0.0,3.8,3.52,0.8,0.0,0.86,3.48,31.8,1.6,0.8,49.2,12,4
570,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,8,1095,1125,1065,0.0,0.0,3.8,3.36,0.8,0.0,0.78,2.88,25.0,1.6,0.6,49.2,12,15
571,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,5,1190,1150,1230,0.0,0.0,0.6,0.08,0.6,0.0,0.2,1.28,7.0,0.6,0.2,49.4,12,8
573,9,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,19,1175,1180,1170,0.2,0.6,6.8,3.28,0.0,0.0,1.08,7.12,18.0,0.4,1.8,49.4,12,11
574,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,26,1365,1360,1370,0.2,0.6,8.8,3.62,0.0,0.0,1.5,10.6,22.2,0.8,2.0,49.4,12,1
575,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,1,1145,1140,1150,0.2,0.6,8.8,3.62,0.0,0.0,1.5,10.6,22.2,0.8,2.0,49.6,12,10
576,2,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,24,1055,1050,1060,0.2,0.6,9.4,8.66,0.6,0.0,2.54,12.0,34.6,4.8,2.4,49.4,12,11
577,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,4,1100,1110,1090,0.2,0.6,9.4,8.66,0.6,0.0,2.54,12.0,34.6,4.8,2.4,49.4,12,13
578,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,18,1065,1050,1080,0.0,0.0,2.8,8.58,0.8,0.0,1.78,4.88,24.8,4.4,0.6,49.4,12,17
579,2,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,22,1100,1055,1150,0.0,0.0,1.2,9.6,1.0,0.0,1.56,1.64,34.0,4.4,0.8,49.4,12,10
580,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,12,1280,1210,1355,0.0,0.0,1.2,9.6,1.0,0.0,1.56,1.64,34.0,4.4,0.8,49.2,12,6
581,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,25,1105,1050,1160,0.0,0.0,1.6,4.68,0.6,0.0,0.74,1.96,25.4,0.8,0.6,49.2,12,6
582,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,9,1100,1105,1100,0.0,0.0,1.8,4.84,0.8,0.0,0.74,1.96,36.6,0.8,0.6,49.0,12,14
583,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,15,1070,1080,1060,0.0,0.0,1.6,1.64,0.6,0.0,0.42,1.96,28.4,0.8,0.6,49.0,12,16
584,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,7,1365,1370,1360,0.0,0.0,1.2,0.28,0.4,0.0,0.22,1.72,15.0,0.4,0.2,49.0,12,2
585,6,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,20,1170,1110,1230,0.0,0.0,5.8,4.74,0.8,0.2,1.92,10.88,19.2,3.8,1.4,49.0,12,5
586,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,28,1040,1020,1060,0.0,0.0,5.6,13.28,0.6,0.2,2.74,10.48,18.6,3.8,1.4,49.0,12,20
587,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,27,1045,1050,1040,0.0,0.0,5.4,13.16,0.4,0.2,2.8,10.56,16.4,4.2,1.6,49.0,12,19
588,0,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,16,1125,1130,1120,0.0,0.0,5.4,13.16,0.4,0.2,2.8,10.56,16.4,4.2,1.6,49.0,12,7
589,1,1,1,29,685,19,174.7,154.0,64,3,112,39.2,0,2,49,11,1355,1350,1360,0.0,0.0,6.2,13.28,1.0,0.2,3.08,12.24,25.0,5.2,1.8,49.0,12,1
675,8,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,25,1100,1110,1090,0.0,1.0,29.0,35.8,1.0,1.0,9.9,40.2,82.0,23.0,8.0,58.0,3,13
676,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,23,1350,1370,1330,0.0,0.5,20.5,31.6,2.0,0.5,7.35,28.8,86.0,13.0,5.0,58.0,3,2
677,6,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,6,1145,1140,1150,0.33,0.67,21.67,32.47,1.67,0.33,7.0,28.33,86.33,9.0,5.33,58.33,3,10
678,1,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,7,1170,1110,1230,0.25,0.5,17.0,24.98,1.5,0.25,5.52,23.1,84.5,7.0,4.25,58.5,3,5
679,1,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,11,1055,1020,1090,0.2,0.4,15.8,23.3,1.4,0.2,4.94,20.44,85.6,5.6,3.6,58.4,3,18
680,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,24,1050,1050,1050,0.2,0.2,13.0,16.66,1.4,0.0,3.36,14.48,87.2,2.4,2.4,58.4,3,19
681,6,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,27,1065,1050,1080,0.4,0.2,15.8,26.16,0.8,0.0,4.78,18.04,87.2,3.6,3.2,58.4,3,17
682,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,22,1190,1150,1230,0.2,0.0,15.8,22.9,0.8,0.0,4.48,17.04,87.8,5.0,2.4,58.2,3,8
683,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,13,1355,1350,1360,0.2,0.0,17.4,23.24,0.8,0.0,4.48,16.72,88.8,5.0,2.6,58.0,3,1
684,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,5,1100,1085,1115,0.2,0.0,15.6,21.12,0.8,0.0,4.3,16.92,79.8,5.0,2.4,58.4,3,14
685,9,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,14,1175,1180,1170,0.2,0.4,19.0,21.18,1.0,0.2,4.92,23.08,74.6,5.0,3.8,58.4,3,11
686,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,10,1100,1125,1080,0.0,0.4,15.4,9.28,1.0,0.2,3.12,18.2,74.6,3.8,3.0,58.6,3,17
687,1,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,20,1280,1210,1355,0.0,0.4,11.0,6.52,1.0,0.2,2.3,14.32,59.6,2.2,2.8,58.6,3,6
688,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,12,1100,1055,1150,0.0,0.4,8.8,5.68,0.8,0.2,2.08,13.16,42.8,2.0,2.4,58.6,3,13
689,3,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,4,1285,1220,1350,0.0,0.4,11.2,6.5,0.6,0.2,2.08,12.32,51.0,2.0,3.0,58.6,3,4
690,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,8,1100,1070,1135,0.0,0.0,8.0,6.52,0.6,0.0,1.5,7.16,56.2,1.4,1.6,58.8,3,9
691,2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,3,1105,1050,1160,0.0,0.0,8.0,3.8,0.8,0.0,1.3,8.52,53.4,0.8,1.6,59.0,3,6
692,9,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,25,1090,1060,1120,0.4,0.2,15.2,14.94,0.8,0.0,3.38,17.84,68.0,1.2,3.2,59.0,3,18
693,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,17,1220,1210,1230,0.4,0.2,15.2,14.94,0.8,0.0,3.38,17.84,68.0,1.2,3.2,59.0,3,7
694,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,16,1070,1080,1060,0.4,0.2,12.4,12.92,0.8,0.0,3.04,16.52,50.8,1.2,2.6,58.6,3,16
695,10,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,28,1365,1360,1370,0.4,0.8,14.8,13.36,0.6,0.2,4.34,23.08,50.8,7.2,4.2,58.4,3,1
696,3,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,9,1100,1125,1080,0.4,0.8,16.8,21.58,0.4,0.2,5.36,23.64,53.6,8.6,4.4,58.2,3,15
697,-2,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,2,1100,1130,1075,0.0,0.6,9.4,11.2,0.4,0.2,3.46,15.28,47.4,8.2,2.2,58.6,3,12
698,1,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,15,1030,1045,1020,0.0,0.6,10.0,11.92,0.4,0.2,3.72,15.76,59.0,9.6,2.4,58.6,3,20
699,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,18,1365,1370,1360,0.0,0.6,10.0,11.92,0.4,0.2,3.72,15.76,59.0,9.6,2.4,58.6,3,2
700,1,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,1,1125,1080,1170,0.0,0.0,7.0,13.58,0.4,0.0,2.52,8.84,59.0,2.8,0.6,59.0,3,8
701,3,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,21,1100,1055,1145,0.0,0.0,7.2,14.48,0.4,0.0,2.78,11.64,59.0,1.6,0.6,58.8,3,12
702,0,3,5,78,1901,22,501.0,497.0,134,8,378,113.1,1,6,58,19,1045,1050,1040,0.0,0.0,7.0,12.9,0.2,0.0,2.46,10.08,47.6,1.6,1.0,58.4,3,19
953,1,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,26,1175,1180,1170,0.0,0.0,0.6,0.42,0.2,0.0,0.3,1.04,2.0,1.6,0.2,44.0,7,11
954,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,25,1055,1020,1090,0.0,0.0,0.6,0.42,0.2,0.0,0.3,1.04,2.0,1.6,0.2,44.0,7,18
955,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,1,1100,1105,1100,0.0,0.0,0.6,0.42,0.2,0.0,0.3,1.04,2.0,1.6,0.2,44.2,7,14
956,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,12,1090,1060,1120,0.0,0.0,0.6,0.42,0.2,0.0,0.3,1.04,2.0,1.6,0.2,44.2,7,18
957,1,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,20,1065,1050,1080,0.0,0.0,2.0,2.92,0.6,0.0,1.16,2.52,9.2,6.2,0.4,44.2,7,17
958,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,2,1170,1110,1230,0.0,0.0,1.4,2.5,0.4,0.0,0.86,1.48,7.2,4.6,0.2,44.4,7,5
959,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,28,1100,1125,1080,0.0,0.0,1.4,2.5,0.4,0.0,0.86,1.48,7.2,4.6,0.2,44.4,7,15
960,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,13,1095,1125,1065,0.0,0.0,1.4,2.5,0.4,0.0,0.86,1.48,7.2,4.6,0.2,44.2,7,15
961,0,0,0,2,46,3,14.6,12.6,31,0,10,5.8,0,0,44,15,1190,1150,1230,0.0,0.0,1.4,2.5,0.4,0.0,0.86,1.48,7.2,4.6,0.2,44.2,7,8
972,1,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,13,1190,1150,1230,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,6,8
973,0,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,18,1055,1020,1090,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,6,18
974,0,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,14,1220,1210,1230,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,6,7
975,0,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,26,1350,1370,1330,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,6,2
976,0,0,0,1,1,0,0.0,0.0,0,0,3,0.0,0,0,45,15,1095,1125,1065,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,45.0,6,15
984,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,9,1240,1210,1270,0.0,0.0,8.0,0.2,1.0,0.0,0.6,2.8,79.0,3.0,2.0,48.0,15,3
985,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,6,1100,1110,1090,0.0,0.0,8.5,3.3,1.0,0.0,1.7,6.5,77.5,7.0,2.0,48.5,15,13
986,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,3,1100,1105,1100,0.0,0.0,11.0,7.47,1.0,0.0,2.23,8.73,81.67,6.0,2.0,49.0,15,14
987,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,20,1100,1085,1115,0.0,0.0,11.75,7.18,1.5,0.0,2.2,9.6,83.75,5.0,2.0,48.5,15,14
988,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,23,1230,1150,1310,0.0,0.0,9.4,5.74,1.2,0.0,1.76,7.68,67.0,4.0,1.6,48.2,15,5
989,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,15,1280,1210,1355,0.0,0.0,7.8,5.7,1.0,0.0,1.64,7.12,51.2,3.4,1.2,48.2,15,6
990,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,19,1365,1360,1370,0.0,0.0,6.8,4.68,1.4,0.0,1.24,5.6,54.0,2.0,1.2,47.8,15,1
991,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,26,1100,1070,1135,0.0,0.0,4.4,1.58,1.4,0.0,0.76,4.36,44.2,1.6,0.8,47.2,15,9
992,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,14,1065,1050,1080,0.0,0.0,1.6,0.32,0.8,0.0,0.34,1.92,26.2,1.2,0.4,47.4,15,17
993,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,22,1055,1050,1060,0.0,0.0,1.6,0.32,0.8,0.0,0.34,1.92,26.2,1.2,0.4,47.4,15,11
994,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,7,1090,1060,1120,0.0,0.0,3.2,5.08,1.2,0.0,1.9,4.92,44.2,9.0,0.8,47.6,15,18
995,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,12,1070,1080,1060,0.0,0.0,2.6,5.22,0.8,0.0,1.78,4.4,35.2,8.2,0.4,47.8,15,16
996,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,27,1145,1140,1150,0.0,0.0,6.0,14.16,1.2,0.0,2.9,6.04,45.0,8.8,0.8,47.8,15,10
997,1,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,18,1170,1110,1230,0.0,0.0,6.4,16.62,1.6,0.0,3.32,7.0,60.6,9.6,1.0,47.6,15,5
998,3,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,8,1100,1130,1075,0.0,0.0,9.4,19.28,1.6,0.0,4.74,9.6,78.6,18.6,1.6,47.8,15,12
999,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,1,1175,1180,1170,0.0,0.0,11.4,22.14,1.4,0.0,4.52,8.88,78.6,14.2,1.6,48.0,15,11
1000,3,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,21,1285,1220,1350,0.0,0.0,12.6,24.8,1.2,0.0,5.12,11.68,87.6,14.8,2.2,47.8,15,4
1001,1,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,24,1355,1350,1360,0.0,0.0,9.0,15.88,0.8,0.0,3.84,8.8,72.0,13.8,2.0,47.8,15,1
1002,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,2,1160,1140,1180,0.0,0.0,11.4,14.12,1.2,0.0,3.62,9.04,74.4,13.0,2.2,48.4,15,4
1003,1,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,28,1125,1130,1120,0.0,0.0,9.8,16.52,1.6,0.0,3.32,9.88,74.4,6.6,1.8,48.2,15,7
1004,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,11,1210,1180,1240,0.0,0.0,6.2,8.9,1.4,0.0,1.98,7.6,56.4,3.2,1.4,47.8,15,9
1005,1,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,16,1190,1150,1230,0.0,0.0,5.8,8.04,1.4,0.0,1.72,6.36,47.4,2.6,1.0,47.8,15,8
1006,8,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,25,1100,1120,1085,0.0,0.4,9.4,8.34,1.4,0.2,3.28,14.64,49.8,9.6,2.4,47.8,15,16
1007,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,4,1030,1045,1020,0.0,0.4,9.2,8.82,1.0,0.2,3.48,14.84,49.8,11.0,2.4,47.6,15,20
1008,11,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,17,1045,1050,1040,0.0,1.0,15.6,5.12,0.6,0.4,4.16,21.44,49.8,15.0,4.4,47.6,15,19
1009,3,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,10,1100,1055,1150,0.0,1.0,17.8,7.78,0.6,0.4,4.82,24.2,67.8,16.2,5.0,47.6,15,10
1010,0,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,13,1220,1210,1230,0.0,1.0,16.8,5.58,0.6,0.4,4.44,22.64,58.8,16.2,4.8,47.8,15,7
1011,2,2,0,55,1738,31,252.2,280.8,234,5,253,76.9,0,5,47,5,1365,1370,1360,0.0,0.6,14.0,5.34,0.6,0.2,3.0,15.4,72.0,9.2,3.6,48.2,15,2
1072,1,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,5,1065,1050,1080,0.0,0.0,1.5,0.45,0.0,0.0,0.15,0.0,13.5,2.0,0.5,48.0,19,17
1073,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,19,1370,1350,1390,0.0,0.0,1.0,0.3,0.0,0.0,0.1,0.0,9.0,1.33,0.33,47.67,19,3
1074,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,26,1070,1080,1060,0.0,0.0,0.75,0.22,0.0,0.0,0.08,0.0,6.75,1.0,0.25,47.25,19,16
1075,1,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,13,1145,1140,1150,0.0,0.0,1.0,0.22,0.4,0.0,0.1,0.4,7.2,0.8,0.4,47.2,19,10
1076,2,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,10,1100,1055,1145,0.0,0.0,1.4,0.46,0.6,0.0,0.38,0.76,20.6,3.0,0.8,47.4,19,12
1077,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,12,1350,1370,1330,0.0,0.0,0.8,0.28,0.6,0.0,0.32,0.76,15.2,2.2,0.6,47.2,19,2
1078,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,3,1285,1220,1350,0.0,0.0,0.8,0.28,0.6,0.0,0.32,0.76,15.2,2.2,0.6,47.6,19,4
1079,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,28,1100,1055,1150,0.0,0.0,0.8,0.28,0.6,0.0,0.32,0.76,15.2,2.2,0.6,47.6,19,10
1080,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,27,1100,1130,1075,0.0,0.0,0.4,0.24,0.2,0.0,0.28,0.36,13.4,2.2,0.4,47.4,19,12
1090,-2,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,1,1365,1360,1370,0.0,0.0,-1.2,0.0,0.2,0.0,0.0,0.0,6.0,0.0,-0.4,48.0,19,1
1091,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,7,1055,1020,1090,0.0,0.0,-1.2,0.0,0.2,0.0,0.0,0.0,6.0,0.0,-0.4,48.0,19,18
1092,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,16,1100,1070,1135,0.0,0.0,-1.2,0.0,0.2,0.0,0.0,0.0,6.0,0.0,-0.4,48.2,19,9
1093,1,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,7,1105,1050,1160,0.0,0.0,-0.4,2.08,0.2,0.0,0.24,0.0,6.4,0.4,-0.2,48.4,19,6
1094,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,20,1160,1140,1180,0.0,0.0,-0.4,2.08,0.2,0.0,0.24,0.0,6.4,0.4,-0.2,48.4,19,4
1095,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,9,1100,1110,1090,0.0,0.0,0.8,2.08,0.0,0.0,0.24,0.0,0.4,0.4,0.2,48.0,19,13
1096,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,18,1055,1050,1060,0.0,0.0,0.8,2.08,0.0,0.0,0.24,0.0,0.4,0.4,0.2,47.6,19,11
1097,1,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,22,1355,1350,1360,0.0,0.0,1.8,3.02,0.0,0.0,0.4,0.6,3.2,0.4,0.4,47.4,19,1
1098,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,4,1230,1150,1310,0.0,0.0,1.0,0.94,0.0,0.0,0.16,0.6,2.8,0.0,0.2,47.4,19,5
1099,0,0,0,4,149,4,36.3,6.8,19,0,10,5.6,1,0,46,14,1040,1020,1060,0.0,0.0,1.0,0.94,0.0,0.0,0.16,0.6,2.8,0.0,0.2,47.4,19,20
1128,1,0,0,17,647,18,31.3,55.6,46,0,58,13.4,0,1,44,23,1285,1220,1350,0.0,0.0,2.0,0.2,5.0,0.0,0.1,0.4,49.0,0.0,1.0,44.0,20,4
1129,2,0,0,17,647,18,31.3,55.6,46,0,58,13.4,0,1,44,15,1370,1350,1390,0.0,0.0,6.0,0.25,3.0,0.0,0.45,3.8,61.0,0.0,1.5,44.0,20,3
1130,1,0,0,17,647,18,31.3,55.6,46,0,58,13.4,0,1,44,27,1365,1370,1360,0.0,0.0,5.33,0.27,2.33,0.0,0.5,3.87,55.67,0.67,1.33,44.0,20,2
1131,0,0,0,17,647,18,31.3,55.6,46,0,58,13.4,0,1,44,13,1100,1130,1075,0.0,0.0,4.0,0.2,1.75,0.0,0.38,2.9,41.75,0.5,1.0,44.25,20,12
